ID;year;date;TL;pop_size_meancentered;island_name;island_ID;brood_ID;sampling_age_days;clutch_size;sex;tarsus;mass;tarsus_agecorrected;condition;hatch_date;hatchday_meancentered;firstyear_survival;min_lifespan_days;censored;dispersal
784;2003;18.07.2003;0.81;-24.5;hestmannoey;27;2003.27.B.4.A.3;12;6;2;18.7;28;-0.10726693;2.151405912;06.07.2003;18.66605972;0;18;2;0
785;2003;18.07.2003;0.96;-24.5;hestmannoey;27;2003.27.B.4.A.3;12;6;2;18.94;24.5;0.13273307;-1.924316086;06.07.2003;18.66605972;0;12;2;0
786;2003;18.07.2003;0.77;-24.5;hestmannoey;27;2003.27.B.4.A.3;12;6;2;18.81;24.3;0.00273307;-1.812420311;06.07.2003;18.66605972;0;12;2;0
787;2003;18.07.2003;0.78;-24.5;hestmannoey;27;2003.27.B.4.A.3;12;6;2;18.41;26;-0.39726693;0.846571717;06.07.2003;18.66605972;0;18;2;0
788;2003;18.07.2003;0.84;-24.5;hestmannoey;27;2003.27.B.3.A.2;9;5;2;19.78;28;2.077858928;-0.442284109;09.07.2003;21.66605972;0;9;2;0
789;2003;18.07.2003;1.44;-24.5;hestmannoey;27;2003.27.B.3.A.2;9;5;1;20.33;29.3;2.628640048;-0.466051112;09.07.2003;21.66605972;0;9;2;0
790;2003;18.07.2003;0.96;-24.5;hestmannoey;27;2003.27.B.3.A.2;9;5;2;18.7;24.5;0.997858928;-1.348594088;09.07.2003;21.66605972;0;18;2;0
791;2003;18.07.2003;1.1;-24.5;hestmannoey;27;2003.27.B.3.A.2;9;5;2;19.51;28.2;1.807858928;0.406847395;09.07.2003;21.66605972;1;828;2;1
792;2003;20.07.2003;1.19;-24.5;hestmannoey;27;2003.27.B.213.A.2;8;6;2;18.3;26.5;1.134537996;1.610112655;12.07.2003;24.66605972;0;87;2;0
793;2003;20.07.2003;0.75;-24.5;hestmannoey;27;2003.27.B.213.A.2;8;6;2;20.2;28;3.034537996;-1.452983723;12.07.2003;24.66605972;0;8;2;0
794;2003;20.07.2003;1.3;-24.5;hestmannoey;27;2003.27.B.213.A.2;8;6;2;18.7;28.7;1.534537996;2.851405912;12.07.2003;24.66605972;0;86;2;0
795;2003;20.07.2003;0.86;-24.5;hestmannoey;27;2003.27.B.204.A.2;9;5;2;17.94;28.3;0.237858928;4.272061745;11.07.2003;23.66605972;0;9;2;0
796;2003;20.07.2003;0.99;-24.5;hestmannoey;27;2003.27.B.204.A.2;9;5;1;19.32;28.2;1.618640048;0.863360298;11.07.2003;23.66605972;1;315;2;0
797;2003;20.07.2003;0.74;-24.5;hestmannoey;27;2003.27.B.204.A.2;9;5;2;18.65;27.3;0.947858928;1.571300988;11.07.2003;23.66605972;1;326;2;0
798;2003;20.07.2003;0.77;-24.5;hestmannoey;27;2003.27.B.204.A.2;9;5;1;20.12;31;2.418640048;1.739618668;11.07.2003;23.66605972;0;86;2;0
799;2003;20.07.2003;0.79;-24.5;hestmannoey;27;2003.27.B.204.A.2;9;5;2;16.8;22.8;-0.902141072;1.496023588;11.07.2003;23.66605972;0;9;2;0
800;2003;20.07.2003;1.47;-24.5;hestmannoey;27;2003.27.B.215.A.2;10;7;1;18.2;27.7;0.025310486;3.049627247;10.07.2003;22.66605972;1;385;2;0
801;2003;20.07.2003;0.83;-24.5;hestmannoey;27;2003.27.B.215.A.2;10;7;1;18.3;NA;0.125310486;NA;10.07.2003;22.66605972;1;1181;2;0
802;2003;14.06.2003;0.77;-24.5;hestmannoey;27;2003.27.B.3.A.1;10;5;1;16;22.5;-2.174689514;3.102544364;04.06.2003;-13.33394028;0;19;2;0
803;2003;14.06.2003;0.75;-24.5;hestmannoey;27;2003.27.B.45.A.1;10;6;2;14.7;11.8;-3.45466825;-4.508209701;04.06.2003;-13.33394028;0;10;2;0
804;2003;14.06.2003;0.78;-24.5;hestmannoey;27;2003.27.B.45.A.1;10;6;2;16.1;17.4;-2.05466825;-2.235543802;04.06.2003;-13.33394028;0;10;2;0
805;2003;14.06.2003;0.8;-24.5;hestmannoey;27;2003.27.B.217.A.1;12;5;2;17.07;21.2;-1.73726693;-0.748363753;02.06.2003;-15.33394028;0;12;2;0
806;2003;14.06.2003;0.95;-24.5;hestmannoey;27;2003.27.B.217.A.1;12;5;2;17.2;21.7;-1.60726693;-0.558792902;02.06.2003;-15.33394028;0;12;2;0
807;2003;14.06.2003;1.2;-24.5;hestmannoey;27;2003.27.B.217.A.1;12;5;2;17.75;21.3;-1.05726693;-2.273359455;02.06.2003;-15.33394028;0;12;2;0
808;2003;14.06.2003;1.06;-24.5;hestmannoey;27;2003.27.B.217.A.1;12;5;1;16.07;18.8;-2.750318078;-0.764110544;02.06.2003;-15.33394028;0;12;2;0
809;2003;14.06.2003;1.47;-24.5;hestmannoey;27;2003.27.B.217.A.1;12;5;2;19.3;26.6;0.49273307;-0.688599328;02.06.2003;-15.33394028;0;12;2;0
810;2003;14.06.2003;1.01;-24.5;hestmannoey;27;2003.27.B.204.A.1;11;4;1;19.3;31.5;0.752324444;4.211400672;03.06.2003;-14.33394028;0;11;2;0
811;2003;14.06.2003;0.8;-24.5;hestmannoey;27;2003.27.B.204.A.1;11;4;1;19.35;28.8;0.802324444;1.391294874;03.06.2003;-14.33394028;1;732;2;1
812;2003;14.06.2003;0.73;-24.5;hestmannoey;27;2003.27.B.204.A.1;11;4;2;19.05;30.7;0.526956464;4.01168652;03.06.2003;-14.33394028;0;11;2;0
813;2003;14.06.2003;0.73;-24.5;hestmannoey;27;2003.27.B.204.A.1;11;4;2;18.92;26.5;0.396956464;0.123675012;03.06.2003;-14.33394028;0;11;2;0
814;2003;15.06.2003;0.68;-24.5;hestmannoey;27;2003.27.B.84.A.1;9;4;2;17.65;20.9;-0.052141072;-2.43420147;06.06.2003;-11.33394028;0;9;2;0
815;2003;15.06.2003;0.82;-24.5;hestmannoey;27;2003.27.B.84.A.1;9;4;1;18.43;25.6;0.728640048;0.398646753;06.06.2003;-11.33394028;0;9;2;0
816;2003;15.06.2003;0.58;-24.5;hestmannoey;27;2003.27.B.84.A.1;9;4;2;19.35;25.6;1.647858928;-1.808705126;06.06.2003;-11.33394028;0;8;2;0
817;2003;15.06.2003;0.79;-24.5;hestmannoey;27;2003.27.B.84.A.1;9;4;1;18.55;24.1;0.848640048;-1.388957489;06.06.2003;-11.33394028;0;9;2;0
818;2003;15.06.2003;0.99;-24.5;hestmannoey;27;2003.27.B.213.A.1;9;6;1;17.28;24.6;-0.421359952;2.150119312;06.06.2003;-11.33394028;0;9;2;0
819;2003;15.06.2003;0.81;-24.5;hestmannoey;27;2003.27.B.213.A.1;9;6;2;19;26.7;1.297858928;0.131695061;06.06.2003;-11.33394028;0;9;2;0
820;2003;15.06.2003;0.86;-24.5;hestmannoey;27;2003.27.B.213.A.1;9;6;2;15.6;20.3;-2.102141072;1.854248651;06.06.2003;-11.33394028;0;9;2;0
821;2003;15.06.2003;0.75;-24.5;hestmannoey;27;2003.27.B.213.A.1;9;6;1;16.16;25;-1.541359952;5.221572177;06.06.2003;-11.33394028;0;9;2;0
822;2003;18.06.2003;1.2;-24.5;hestmannoey;27;2003.27.B.215.A.1;8;5;2;15.1;12.6;-2.065462004;-4.657579836;10.06.2003;-7.333940277;0;8;2;0
823;2003;18.06.2003;1.02;-24.5;hestmannoey;27;2003.27.B.215.A.1;8;5;2;15.6;17.8;-1.565462004;-0.645751349;10.06.2003;-7.333940277;0;5;2;0
824;2003;18.06.2003;0.99;-24.5;hestmannoey;27;2003.27.B.215.A.1;8;5;2;17.1;18.9;-0.065462004;-3.119991523;10.06.2003;-7.333940277;0;18;2;0
825;2003;18.06.2003;1.09;-24.5;hestmannoey;27;2003.27.B.215.A.1;8;5;2;16.5;14.5;-0.665462004;-6.08854484;10.06.2003;-7.333940277;0;5;2;0
826;2003;18.06.2003;0.83;-24.5;hestmannoey;27;2003.27.B.216.A.1;11;6;2;18.2;24.9;-0.323043536;0.249627247;07.06.2003;-10.33394028;1;417;2;0
827;2003;18.06.2003;0.98;-24.5;hestmannoey;27;2003.27.B.216.A.1;11;6;1;16.9;19;-1.647675556;-2.542583278;07.06.2003;-10.33394028;0;5;2;0
828;2003;18.06.2003;0.75;-24.5;hestmannoey;27;2003.27.B.208.A.1;10;5;2;18;18;-0.15466825;-6.171538083;08.06.2003;-9.333940277;0;10;2;0
829;2003;18.06.2003;0.97;-24.5;hestmannoey;27;2003.27.B.208.A.1;10;5;2;18.8;25.7;0.64533175;-0.388432867;08.06.2003;-9.333940277;0;10;2;0
830;2003;18.06.2003;1.17;-24.5;hestmannoey;27;2003.27.B.208.A.1;10;5;2;17.2;25.8;-0.95466825;3.541207098;08.06.2003;-9.333940277;0;10;2;0
831;2003;18.06.2003;0.92;-24.5;hestmannoey;27;2003.27.B.7.A.1;10;5;2;19.2;25.7;1.04533175;-1.348436361;08.06.2003;-9.333940277;1;867;2;0
832;2003;18.06.2003;0.94;-24.5;hestmannoey;27;2003.27.B.7.A.1;10;5;2;16.7;21.7;-1.45466825;0.634565616;08.06.2003;-9.333940277;0;10;2;0
833;2003;18.06.2003;1.14;-24.5;hestmannoey;27;2003.27.B.87.A.1;10;5;2;17.5;24.9;-0.65466825;1.924413937;08.06.2003;-9.333940277;0;10;2;0
834;2003;18.06.2003;0.86;-24.5;hestmannoey;27;2003.27.B.87.A.1;10;5;1;18.9;27.1;0.725310486;0.771663516;08.06.2003;-9.333940277;0;10;2;0
835;2003;18.06.2003;1.01;-24.5;hestmannoey;27;2003.27.B.87.A.1;10;5;2;16.2;24.5;-1.95466825;4.626303195;08.06.2003;-9.333940277;0;10;2;0
836;2003;18.06.2003;0.93;-24.5;hestmannoey;27;2003.27.B.87.A.1;10;5;1;18.1;27.4;-0.074689514;2.989077001;08.06.2003;-9.333940277;0;10;2;0
837;2003;18.06.2003;0.96;-24.5;hestmannoey;27;2003.27.B.214.A.1;10;6;2;18.6;28.5;0.44533175;2.891179854;08.06.2003;-9.333940277;0;5;2;0
838;2003;18.06.2003;0.82;-24.5;hestmannoey;27;2003.27.B.214.A.1;10;6;2;16.5;24.3;-1.65466825;3.71145516;08.06.2003;-9.333940277;0;5;2;0
839;2003;18.06.2003;1.02;-24.5;hestmannoey;27;2003.27.B.214.A.1;10;6;2;17.3;26.1;-0.85466825;3.602340882;08.06.2003;-9.333940277;0;10;2;0
840;2003;23.06.2003;0.77;-24.5;hestmannoey;27;2003.27.B.220.A.1;11;3;1;18.5;25.7;-0.047675556;0.330888959;12.06.2003;-5.333940277;0;11;2;0
841;2003;23.06.2003;0.67;-24.5;hestmannoey;27;2003.27.B.220.A.1;11;3;1;18.3;26.2;-0.247675556;1.310112655;12.06.2003;-5.333940277;0;11;2;0
842;2003;23.06.2003;1.03;-24.5;hestmannoey;27;2003.27.B.207.A.1;11;4;1;18.1;22.9;-0.447675556;-1.510922999;12.06.2003;-5.333940277;0;11;2;0
843;2003;23.06.2003;0.79;-24.5;hestmannoey;27;2003.27.B.221.A.1;11;6;2;18.5;21.6;-0.023043536;-3.769111041;12.06.2003;-5.333940277;0;11;2;0
844;2003;05.07.2003;0.74;-24.5;hestmannoey;27;2003.27.A.40.A.2;10;5;2;20.2;30.1;2.04533175;0.647016277;25.06.2003;7.666059723;0;28;2;0
845;2003;05.07.2003;1.02;-24.5;hestmannoey;27;2003.27.A.40.A.2;10;5;2;16.9;18;-1.25466825;-3.542583278;25.06.2003;7.666059723;0;10;2;0
846;2003;05.07.2003;1.19;-24.5;hestmannoey;27;2003.27.A.40.A.2;10;5;1;18.9;24.2;0.725310486;-2.128336484;25.06.2003;7.666059723;0;10;2;0
847;2003;05.07.2003;1.27;-24.5;hestmannoey;27;2003.27.A.40.A.2;10;5;1;19.8;29.5;1.625310486;1.009613273;25.06.2003;7.666059723;0;10;2;0
848;2003;06.07.2003;1.13;-24.5;hestmannoey;27;2003.27.B.218.A.1;8;7;1;18.3;21.6;1.172313131;-3.289887345;28.06.2003;10.66605972;0;8;2;0
849;2003;06.07.2003;1.03;-24.5;hestmannoey;27;2003.27.B.218.A.1;8;7;1;17.8;19.9;0.672313131;-3.792962762;28.06.2003;10.66605972;0;15;2;0
850;2003;13.07.2003;0.96;-24.5;hestmannoey;27;2003.27.B.47.A.2;11;2;NA;19.7;31.5;1.338105962;3.250100428;02.07.2003;14.66605972;0;11;2;0
851;2003;13.07.2003;1;-24.5;hestmannoey;27;2003.27.B.47.A.2;11;2;1;19.8;28.5;1.252324444;0.009613273;02.07.2003;14.66605972;0;93;2;0
852;2003;13.07.2003;0.79;-24.5;hestmannoey;27;2003.27.B.550.A.1;12;6;2;20.05;29;1.24273307;-0.091888279;01.07.2003;13.66605972;1;707;2;0
853;2003;13.07.2003;0.89;-24.5;hestmannoey;27;2003.27.B.550.A.1;12;6;2;20.55;30.2;1.74273307;-0.096107087;01.07.2003;13.66605972;0;12;2;0
854;2003;13.07.2003;1.15;-24.5;hestmannoey;27;2003.27.B.550.A.1;12;6;2;19.72;27.5;0.91273307;-0.797991816;01.07.2003;13.66605972;1;438;2;0
855;2003;13.07.2003;1.29;-24.5;hestmannoey;27;2003.27.B.550.A.1;12;6;1;18.44;22.6;-0.380318078;-2.625316701;01.07.2003;13.66605972;0;12;2;0
856;2003;13.07.2003;0.9;-24.5;hestmannoey;27;2003.27.B.550.A.1;12;6;1;21.14;29.5;2.319681922;-2.219170131;01.07.2003;13.66605972;0;12;2;0
857;2004;07.07.2004;0.99;-19.5;hestmannoey;27;2004.27.B.26.A.2;13;5;1;20.2;28.9;1.207382921;-0.552983723;24.06.2004;7.666059723;1;819;2;0
858;2004;07.07.2004;1.03;-19.5;hestmannoey;27;2004.27.B.26.A.2;13;5;2;19.8;26.2;0.792661566;-2.290386727;24.06.2004;7.666059723;0;13;2;0
859;2004;07.07.2004;1.08;-19.5;hestmannoey;27;2004.27.B.26.A.2;13;5;2;21;29.3;1.992661566;-2.081289916;24.06.2004;7.666059723;0;83;2;0
860;2004;11.07.2004;0.81;-19.5;hestmannoey;27;2004.27.B.214.A.1;13;7;1;18.9;23.8;-0.092617079;-2.528336484;28.06.2004;11.66605972;0;13;2;0
861;2004;11.07.2004;1.02;-19.5;hestmannoey;27;2004.27.B.214.A.1;13;7;1;17.1;23.9;-1.892617079;1.880008477;28.06.2004;11.66605972;0;13;2;0
862;2004;18.07.2004;1.04;-19.5;hestmannoey;27;2004.27.B.50.A.1;9;4;1;17.1;24.3;-0.601359952;2.280008477;09.07.2004;22.66605972;0;70;2;0
863;2004;18.07.2004;0.81;-19.5;hestmannoey;27;2004.27.B.50.A.1;9;4;1;17.3;28.4;-0.401359952;5.902340882;09.07.2004;22.66605972;0;21;2;0
864;2004;18.07.2004;0.7;-19.5;hestmannoey;27;2004.27.A.75.A.2;12;5;2;18.2;25.1;-0.60726693;0.449627247;06.07.2004;19.66605972;0;12;2;0
865;2004;18.07.2004;0.74;-19.5;hestmannoey;27;2004.27.A.75.A.2;12;5;1;19;27.2;0.179681922;0.631695061;06.07.2004;19.66605972;0;19;2;0
866;2004;18.07.2004;0.75;-19.5;hestmannoey;27;2004.27.A.184.A.1;12;3;1;19;30.6;0.179681922;4.031695061;06.07.2004;19.66605972;0;12;2;0
867;2004;18.07.2004;0.93;-19.5;hestmannoey;27;2004.27.A.184.A.1;12;3;2;18;27.3;-0.80726693;3.128461917;06.07.2004;19.66605972;0;12;2;0
868;2004;18.07.2004;0.72;-19.5;hestmannoey;27;2004.27.A.184.A.1;12;3;2;19.6;30.5;0.79273307;2.490522745;06.07.2004;19.66605972;1;1031;2;0
869;2004;20.07.2004;0.98;-19.5;hestmannoey;27;2004.27.B.104.A.2;10;5;2;16.1;26.2;-2.05466825;6.564456198;10.07.2004;23.66605972;0;10;2;0
870;2004;20.07.2004;0.96;-19.5;hestmannoey;27;2004.27.B.104.A.2;10;5;2;16.1;23.5;-2.05466825;3.864456198;10.07.2004;23.66605972;0;19;2;0
871;2004;20.07.2004;0.73;-19.5;hestmannoey;27;2004.27.B.104.A.2;10;5;1;17.1;30.7;-1.074689514;8.680008477;10.07.2004;23.66605972;0;68;2;0
872;2004;22.07.2004;0.88;-19.5;hestmannoey;27;2004.27.B.182.A.1;11;6;2;17.8;22.2;-0.723043536;-1.492962762;11.07.2004;24.66605972;1;324;2;0
873;2004;22.07.2004;0.93;-19.5;hestmannoey;27;2004.27.B.113.A.3;11;5;2;20.5;27.6;1.976956464;-2.575612264;11.07.2004;24.66605972;1;358;2;0
874;2004;22.07.2004;0.86;-19.5;hestmannoey;27;2004.27.B.113.A.3;11;5;2;20.3;28.2;1.776956464;-1.493795066;11.07.2004;24.66605972;1;474;2;1
875;2004;22.07.2004;1.03;-19.5;hestmannoey;27;2004.27.B.113.A.3;11;5;2;18.5;21.3;-0.023043536;-4.069111041;11.07.2004;24.66605972;0;63;2;0
876;2004;22.07.2004;0.95;-19.5;hestmannoey;27;2004.27.B.113.A.3;11;5;2;20.1;26.3;1.576956464;-2.912237218;11.07.2004;24.66605972;0;63;2;0
877;2004;24.07.2004;0.84;-19.5;hestmannoey;27;2004.27.B.183.A.1;12;6;2;20.7;31.8;1.89273307;1.142311188;12.07.2004;25.66605972;0;19;2;0
878;2004;05.08.2004;0.81;-19.5;hestmannoey;27;2004.27.B.114.A.3;8;6;NA;18.12;21.5;0.911700873;-2.958807763;28.07.2004;41.66605972;0;8;2;0
879;2004;05.08.2004;0.91;-19.5;hestmannoey;27;2004.27.B.114.A.3;8;6;1;18.4;22.5;1.272313131;-2.629466775;28.07.2004;41.66605972;0;8;2;0
880;2004;05.08.2004;0.74;-19.5;hestmannoey;27;2004.27.B.114.A.3;8;6;2;18.1;24;0.934537996;-0.410922999;28.07.2004;41.66605972;0;8;2;0
881;2004;05.08.2004;0.69;-19.5;hestmannoey;27;2004.27.B.114.A.3;8;6;2;13.28;10.2;-3.885462004;-2.74632403;28.07.2004;41.66605972;0;8;2;0
882;2004;05.08.2004;0.69;-19.5;hestmannoey;27;2004.27.B.114.A.3;8;6;2;18.2;21.8;1.034537996;-2.850372753;28.07.2004;41.66605972;1;296;2;1
883;2004;05.08.2004;0.94;-19.5;hestmannoey;27;2004.27.B.121.A.2;13;4;1;19.81;28.5;0.817382921;-0.014439009;23.07.2004;36.66605972;0;49;2;0
884;2004;12.07.2004;0.96;-23.68181818;traena;23;2004.23.A.505.A.2;10;3;2;17.7;23.4;-0.331933973;-0.053772358;02.07.2004;15.66605972;0;10;2;0
885;2004;12.07.2004;1.12;-23.68181818;traena;23;2004.23.A.505.A.2;10;3;1;19.5;27.5;1.312154505;-0.269119775;02.07.2004;15.66605972;1;1034;2;0
886;2004;12.07.2004;0.94;-23.68181818;traena;23;2004.23.A.505.A.2;10;3;1;18.2;19.3;0.012154505;-5.350372753;02.07.2004;15.66605972;0;72;2;0
887;2004;18.07.2004;1.08;-23.68181818;traena;23;2004.23.A.517.A.2;12;6;2;16;13.1;-2.663064226;-6.297455636;06.07.2004;19.66605972;0;12;2;0
888;2004;18.07.2004;1.07;-23.68181818;traena;23;2004.23.A.517.A.2;12;6;2;17.9;25.6;-0.763064226;1.667781996;06.07.2004;19.66605972;0;12;2;0
889;2004;18.07.2004;0.95;-23.68181818;traena;23;2004.23.A.517.A.2;12;6;2;19.3;28;0.636935774;0.711400672;06.07.2004;19.66605972;0;12;2;0
890;2004;18.07.2004;0.88;-23.68181818;traena;23;2004.23.A.517.A.2;12;6;1;18.5;24.4;-0.156175995;-0.969111041;06.07.2004;19.66605972;0;12;2;0
891;2004;27.07.2004;1.03;-23.68181818;traena;23;2004.23.A.111.A.1;12;4;1;20;31.4;1.343824005;2.42844445;15.07.2004;28.66605972;1;442;2;0
892;2004;27.07.2004;0.89;-23.68181818;traena;23;2004.23.A.111.A.1;12;4;2;20;28.2;1.336935774;-0.77155555;15.07.2004;28.66605972;0;12;2;0
893;2004;27.07.2004;0.95;-23.68181818;traena;23;2004.23.A.111.A.1;12;4;1;20.5;31.9;1.843824005;1.724387736;15.07.2004;28.66605972;0;57;2;0
894;2004;27.07.2004;0.96;-23.68181818;traena;23;2004.23.A.111.A.1;12;4;NA;19.8;30.4;0.293939394;1.909613273;15.07.2004;28.66605972;0;12;2;0
895;2004;24.06.2004;0.92;-19.5;hestmannoey;27;2004.27.B.111.A.2;11;4;NA;18.7;21.4;0.338105962;-4.448594088;13.06.2004;-3.333940277;0;11;2;0
896;2004;24.06.2004;0.91;-19.5;hestmannoey;27;2004.27.B.112.A.2;10;5;1;18;17.5;-0.174689514;-6.671538083;14.06.2004;-2.333940277;0;10;2;0
897;2004;24.06.2004;0.77;-19.5;hestmannoey;27;2004.27.B.111.A.2;11;4;2;18.92;23;0.396956464;-3.376324988;13.06.2004;-3.333940277;0;11;2;0
898;2004;24.06.2004;0.94;-19.5;hestmannoey;27;2004.27.B.111.A.2;11;4;1;19.18;21.8;0.632324444;-5.200411548;13.06.2004;-3.333940277;0;11;2;0
899;2004;24.06.2004;1.05;-19.5;hestmannoey;27;2004.27.B.112.A.2;10;5;2;18.2;22.3;0.04533175;-2.350372753;14.06.2004;-2.333940277;0;10;2;0
900;2004;24.06.2004;0.7;-19.5;hestmannoey;27;2004.27.B.111.A.2;11;4;1;17.45;18.5;-1.097675556;-4.356080013;13.06.2004;-3.333940277;0;11;2;0
901;2004;27.06.2004;0.82;-19.5;hestmannoey;27;2004.27.B.4.A.2;8;5;1;17.8;22.5;0.672313131;-1.192962762;19.06.2004;2.666059723;1;499;2;1
902;2004;27.06.2004;0.89;-19.5;hestmannoey;27;2004.27.B.4.A.2;8;5;1;19;27.7;1.872313131;1.131695061;19.06.2004;2.666059723;1;1225;2;0
903;2004;27.06.2004;0.81;-19.5;hestmannoey;27;2004.27.B.4.A.2;8;5;1;18.45;24.8;1.322313131;-0.449280803;19.06.2004;2.666059723;1;1225;2;0
904;2004;27.06.2004;0.69;-19.5;hestmannoey;27;2004.27.B.178.A.1;10;4;1;17.43;22.9;-0.744689514;0.091717869;17.06.2004;0.666059723;0;10;2;0
905;2004;27.06.2004;0.77;-19.5;hestmannoey;27;2004.27.B.178.A.1;10;4;1;17.74;24.4;-0.434689514;0.850559261;17.06.2004;0.666059723;0;10;2;0
906;2004;27.06.2004;0.84;-19.5;hestmannoey;27;2004.27.B.114.A.2;7;6;1;18.44;25.5;1.986329735;0.274683299;20.06.2004;3.666059723;1;1224;2;0
907;2004;27.06.2004;1.02;-19.5;hestmannoey;27;2004.27.B.114.A.2;7;6;2;19.1;25;2.555368956;-1.808338231;20.06.2004;3.666059723;1;345;2;0
908;2004;27.06.2004;1.35;-19.5;hestmannoey;27;2004.27.B.114.A.2;7;6;1;15.25;17.2;-1.203670265;-0.413861091;20.06.2004;3.666059723;0;7;2;0
909;2004;27.06.2004;0.83;-19.5;hestmannoey;27;2004.27.B.114.A.2;7;6;1;18.24;21.8;1.786329735;-2.94617081;20.06.2004;3.666059723;0;88;2;0
910;2004;27.06.2004;1;-19.5;hestmannoey;27;2004.27.B.114.A.2;7;6;2;18.53;24.8;1.985368956;-0.641016965;20.06.2004;3.666059723;1;493;2;0
911;2004;27.06.2004;1.09;-19.5;hestmannoey;27;2004.27.B.114.A.2;7;6;1;17.8;20.8;1.346329735;-2.892962762;20.06.2004;3.666059723;0;7;2;0
912;2004;07.07.2004;0.76;-19.5;hestmannoey;27;2004.27.A.40.A.2;12;6;2;20.7;25.5;1.89273307;-5.157688812;25.06.2004;8.666059723;1;335;2;0
913;2004;07.07.2004;0.97;-19.5;hestmannoey;27;2004.27.A.40.A.2;12;6;1;20.3;26.5;1.479681922;-3.193795066;25.06.2004;8.666059723;0;12;2;0
914;2004;07.07.2004;0.87;-19.5;hestmannoey;27;2004.27.A.40.A.2;12;6;2;19.5;25.4;0.69273307;-2.369119775;25.06.2004;8.666059723;0;12;2;0
915;2004;07.07.2004;0.85;-19.5;hestmannoey;27;2004.27.A.40.A.2;12;6;1;19.3;22;0.479681922;-5.288599328;25.06.2004;8.666059723;0;12;2;0
916;2004;07.07.2004;0.79;-19.5;hestmannoey;27;2004.27.A.40.A.2;12;6;1;20.2;26;1.379681922;-3.452983723;25.06.2004;8.666059723;0;12;2;0
917;2004;07.07.2004;0.82;-19.5;hestmannoey;27;2004.27.B.47.A.2;12;7;2;20.1;29.5;1.29273307;0.287762782;25.06.2004;8.666059723;0;78;2;0
918;2004;07.07.2004;0.96;-19.5;hestmannoey;27;2004.27.B.47.A.2;12;7;2;20.5;26;1.69273307;-4.175612264;25.06.2004;8.666059723;0;12;2;0
919;2004;07.07.2004;0.68;-19.5;hestmannoey;27;2004.27.B.47.A.2;12;7;2;19.5;27.3;0.69273307;-0.469119775;25.06.2004;8.666059723;0;36;2;0
920;2004;07.07.2004;0.89;-19.5;hestmannoey;27;2004.27.B.47.A.2;12;7;1;20.1;27.5;1.279681922;-1.712237218;25.06.2004;8.666059723;0;12;2;0
921;2004;05.08.2004;0.71;-19.5;hestmannoey;27;2004.27.B.121.A.2;13;4;1;18.03;24.5;-0.962617079;0.25665325;23.07.2004;36.66605972;0;49;2;0
922;2004;05.08.2004;0.94;-19.5;hestmannoey;27;2004.27.B.121.A.2;13;4;2;19.76;27;0.752661566;-1.394184085;23.07.2004;36.66605972;1;1013;2;0
923;2004;05.08.2004;0.69;-19.5;hestmannoey;27;2004.27.B.181.A.1;12;4;2;20.14;29.2;1.33273307;-0.108528039;24.07.2004;37.66605972;0;49;2;0
924;2004;05.08.2004;0.77;-19.5;hestmannoey;27;2004.27.B.181.A.1;12;4;1;19.65;28.5;0.829681922;0.370319691;24.07.2004;37.66605972;1;318;2;0
925;2004;05.08.2004;0.76;-19.5;hestmannoey;27;2004.27.B.181.A.1;12;4;1;20.21;30;1.389681922;0.522938061;24.07.2004;37.66605972;0;12;2;0
926;2004;11.08.2004;0.87;-19.5;hestmannoey;27;2004.27.B.26.A.3;9;5;1;16.55;17.2;-1.151359952;-3.507742912;02.08.2004;46.66605972;0;9;2;0
927;2004;11.08.2004;0.72;-19.5;hestmannoey;27;2004.27.B.26.A.3;9;5;2;16.89;21.6;-0.812141072;0.081280326;02.08.2004;46.66605972;0;9;2;0
928;2004;11.08.2004;0.87;-19.5;hestmannoey;27;2004.27.B.26.A.3;9;5;NA;17.55;21.8;-0.269943763;-1.295108323;02.08.2004;46.66605972;0;9;2;0
929;2004;11.08.2004;0.71;-19.5;hestmannoey;27;2004.27.B.47.A.3;8;6;2;13.33;9.5;-3.835462004;-3.564478217;03.08.2004;47.66605972;0;8;2;0
930;2004;11.08.2004;0.79;-19.5;hestmannoey;27;2004.27.B.47.A.3;8;6;1;18.36;22.2;1.232313131;-2.833627222;03.08.2004;47.66605972;1;1182;2;0
931;2004;11.08.2004;0.71;-19.5;hestmannoey;27;2004.27.B.47.A.3;8;6;2;18.05;22.8;0.884537996;-1.491222436;03.08.2004;47.66605972;0;8;2;0
932;2004;19.06.2004;0.89;-23.68181818;traena;23;2004.23.A.507.A.2;9;4;2;16.7;22.4;-0.889075448;1.334565616;10.06.2004;-6.333940277;0;9;2;0
933;2004;19.06.2004;0.86;-23.68181818;traena;23;2004.23.A.507.A.2;9;4;2;16.4;20;-1.189075448;-0.350197324;10.06.2004;-6.333940277;1;361;2;0
934;2004;19.06.2004;1.15;-23.68181818;traena;23;2004.23.A.507.A.2;9;4;2;16.6;22.6;-0.989075448;1.773042807;10.06.2004;-6.333940277;1;484;2;0
935;2004;19.06.2004;0.79;-23.68181818;traena;23;2004.23.A.507.A.2;9;4;1;16.5;22.3;-1.248964321;1.71145516;10.06.2004;-6.333940277;0;9;2;0
936;2004;19.06.2004;0.85;-23.68181818;traena;23;2004.23.A.517.A.1;13;6;2;19;28.4;0.148664045;1.831695061;06.06.2004;-10.33394028;1;387;2;1
